ID,Sample
49377_0,"This is a bad movie that purports to be an educational film designed to warn America about the menace of teenagers running amok thanks to uninvolved parents. However, like almost all the so-called ""educational"" films of the 30s and 40s, it was really a shabby little film designed to be snuck past the censors of the Hays Office. In 1934, the major studios all agreed to abide by the dictates of a stronger Production Code--eliminating sex, nudity, cursing and ""inappropriate"" plots in films (these had actually been relatively common in films in the early 30s). However, in an effort to sneak in smut, small studios created films to shock adults when they learn about terrible social ills, though they were REALLY intended to titillate and slip adult themes past the censors! Such films as MARIJUANA, MAD YOUTH, REEFER MADNESS and SEX MADNESS were all schlocky trash that skirted past the boards because they were supposedly educational. Even though they were laughably bad, they also made money due to low production costs and because they often offered nudity, violence and sordid story lines--all in the name of education! <br /><br />Unlike many of these films, DELINQUENT DAUGHTERS didn't have nudity, but it sure had lots of sleazy story elements that were sure to titillate. In this film, teens drank, used drugs, committed pointless robberies and assaults and drove like maniacs--all apparently the result of poor parental guidance. And as a result, kids died in this movie--and in the most spectacular ways! The acting and writing were almost universally bad, though the sequence where the judge tells off the parents of these punks actually was amazingly good--too bad everything else was pretty lousy. In fact, one character was so bad, so annoying and so gosh-darn awful, I nominate the ditsy blonde as the most annoying character of the 1940s--she was THAT bad!! Her voice was more grating than Olive Oyl's and she was practically sub-human in her stupidity!"
49421_0,"This was far too one sided to be called a ""documentary."" Really, it was more like propaganda! A little less ""evil corporation"" and a few more actual facts -- from BOTH sides -- would have made this a far more informational, effective film. After viewing it, I'm just insulted that the makers think I'm so lacking in intelligence that they can present this to me as a ""documentary"" with no questions asked. It is very obviously an opinion piece; label it as such! There are obvious appeals to emotion throughout the film; they could have been left out, and it would have raised the quality dramatically. There are several valid points made throughout the film of the problems that arise in corporations; it is disappointing that the makers felt the need to cloud those points with foggy emotional appeals. If they believe corporations to be so evil, present the whole story and I should be able to figure that out for myself."
49467_0,"Boy oh boy. When you see a film as laughable as this one, you know there must be a hell. Yes, we're back in dodgy Italian barbarian film territory, where well-oiled beefcakes duel with rubber swords against helmet-clad stuntmen who die without being touched. Obtrusive music lurks behind every corner, as our badly dubbed hero must rescue the princess from a fate worse than.. watching this movie again? He must follow the ancient prophesy of marrying her and sitting on the legendary Throne Of Fire before the day is out, otherwise.. THE WORLD IS DOOMED!! DOOMED, I tell ya!! Unfortunately, he proves to be rather inept at his job.. getting captured no less than three times and wasting the spell his dad gives him that makes his body invisible and invulnerable to everything (except fire, conveniently). Some 'hero'. The princess, on the other hand is far more impressive.. she can butt-kick for fun and finishes the film without a scratch on her, despite the fact she is only dressed in a bra and loincloth 95% of the picture. Meanwhile, an eclipse that looks suspiciously like a raisin held up against a light bulb tells our protagonist he is nearly out of time, so he must hurry.. it won't be easy, with all those boom mikes to dodge. Can he make it? Who cares, quite frankly. I'm more interested in the mindset of those who would waste their life watching this kind of nonsense in the first place. (Don't worry about me, I've already gone mad..) And if all that still hasn't put you off, get this.. Our muscular, tough-as-nails lead character's real, non-acting first name is.. PETER. I shall now close this review, because if you're anything like me, you'll spend the next 5 minutes in hysterics. In fact, I can feel them come on again.. HAHAHAHAHAHAHAHAHA etc. 2/10"
49511_0,"i have never rated a movie before because i have never been so compelled to rate a movie as i have this one. this is without a doubt the worst movie that i have seen since cabin fever. but what makes it worse than cabin fever is that i rented this movie based on roger ebert's review. i will exercise more caution in the future when it comes to ebert's recommendations. the dialog is poorly written and poorly delivered. the editing is clumsy and chaotic. the music score, horrible! music should compliment the story line rather than overpower it. but then again how do you compliment such a bad story? maybe turning up the music even louder and drowning it out was what was needed to make this movie work. i will keep an eye out for future toback movies-so that i can avoid them!"
49557_0,"Is it just me, or the last few seasons of E.R. haven't even been worth watching. <br /><br />Tragedy after tragedy, plot twist after plot twist. These are the most ill-lucked people in society. <br /><br />OK, so...<br /><br />Dr. Green has cancer, dies. O.K., I can run with that. Perfectly logical. Dr. Romano has his arm cut off at the elbow by a tail rotor. O.K., not likely, but if he happened to be in the wrong place at the wrong time...then maybe. But come on, then to get killed by the same chopped falling in a bloody fire on top of his head? Get real. <br /><br />Carter loses his baby, and his woman. Yawn. Hasn't the Carter family seen enough in the way of loss and rich people dilemmas? <br /><br />I am so sick of the ""strong females"" Abby doesn't want to marry Luka. Sam didn't want to marry Luka. Sam and her son. Again, and again, and again. Now for the love of god her crazy ex-husband kidnapped him and her both at gunpoint and they are driving somewhere along the Chicago interstate. Abby might lose her baby. Dr. Corday almost lost her baby. Dr. Weaver was in limbo with her son, after miscarrying. Dr. Benton had custody trouble. Dr. Lewis lost her niece. Can't these people hold on to their children?<br /><br />At least they did away with Dr. Lewis' sister. Man that chick fell off Ugly Mountian and hit every damn boulder on the way down. <br /><br />If anyone agrees...write to me to tell me so, then write to NBC to take this long-dead show off the air."
49601_0,"Viewed 28.3.05.<br /><br />I know nothing of the literary provenance of this movie, Sword n Sorcery not being my thing. But I do have the necessary ability to switch off reality and overlook the silliness of all the made-up names and fake mythology. This particular foray seemed glossy, glamorous and to promise much.<br /><br />Especially when the wizard shows us the cave full of ancient mummies of dead demons that one imagines are going to come back to life later on. For a starter he resurrects the boss-witch who passes through some great metamorphoses before wisely settling on the form of Tia Carrera. as ever, ineffably gorgeous dominatrix diva. Alas, she didn't get to torment men much and that orange hair-do was a total distraction.<br /><br />Lot of scrapping, well choreographed but not my cup of tea, passing by way of an ice-God's magic breath to a fiery showdown. Then I realise, where are the demons? Mashabasha or whatever her name was had kept harpy-ing on about her Hellish court on Earth but she just didn't deliver. a pity, because the static mummy-dummies in the cave looked very promising.<br /><br />There is one ape-man-thing in a very minor role. Not even a villain, so much as an incidental character.<br /><br />Maybe they mis-spent the special effects budget putting demons off the carte.<br /><br />Is ""Kull"" meant to sound like ""Cull"", as in, killing surplus livestock?"
49647_0,"Sorry if I disappoint anyone about what I am about to say to this made for TV movie. But, I paid money for the movie and turned out this movie is disaster. The directing is really awfully bad. But, after I looked up its information here, I realized there might be reasons for the low quality of directing and producing. Maybe they don't have budget, but anyway, Ang Lee's Sense and Sensibility had little money too but it turned out a hit. The director in this movie did really bad job in telling the story and the movie couldn't even keep up a rational continuity in itself. It keeps pulling me outta scenes. Maybe someone need to work hard on story line/ board. The dubbed sound is also awfully bad. My god.... Normally, I would appreciate every movie because behind it lie ideas and imaginations of an individual. but, this time I am just mad , ""I really wanna hit something HARD."" ...Just don't do the job if someone can't fulfill it to its best. Bad arts (its' not even art, what is it? )really hurt people."
49692_0,"My high expectations and enthusiasm for this movie eroded just like the lifestyle of Big and Little Edie......<br /><br />To begin on a positive note, Kalina Ivanov and her production team deserve all the awards and accolades they can get. The attention to detail, the resurrection of pre-squalor Grey Gardens and period settings is amazing. Kudos to the beautiful costume design too.<br /><br />From there, it's all downhill. Drew Barrymore is embarrassingly bad. Every line she spoke came across as if she had rehearsed it a few hundred times. It removes her spiritually from each scene. She never quite nails the accent, which becomes almost unbearable. There are a few moments where Little Edie comes through, but it's not enough to keep Drew above water. I wish another actress on par with Jessica Lange could have tackled the role. Alas.<br /><br />Jessica Lange was fine as Big Edie. No one else could have done it better, but she too came across as over-rehearsed and sing-song. There are no excuses for her terrible singing.<br /><br />The direction and soundtrack were very ""made for TV movie."" <br /><br />It's like that disaster of a movie Titanic. It's bad, it could have been so much better, but it's never going to be re-made again. Too bad.<br /><br />Stick with, and cherish, the Maysles documentaries.<br /><br />I may watch this again to soften my stance, perhaps. I'm not going to make it a priority."
49737_0,"At the start of the movie, the idea seemed good enough, but as it develops, is just a boring story of an evil child that, when kidnapped by a very nice group of people (who just wants to get some desperate money to get a straight life and don't hurt the little child...blah blah), starts practicing his ''art of doom'' with voices inside their heads and a few spooks leading them to get killed. Sounds familiar?!... I rate it 3/10 for some good acting, but that's it. The story is absolutely predictable and done like 1000 times before, the plot is boring and lame as hell, the subplots for each character are so boring, depressive, and badly explored,that i don't think any actor could do any better with such bad material to work on, the dialogues are lame and foolish, etc. I couldn't see any essence on this movie, is just another empty hole in movie making. My advice is, if u'r interested on the ''anti-christ kid'' stories, there's a bunch of movies out there with the same basics, and quite more watchable."
49782_0,"Jane Wyman and Allen Jenkins team up as the reporter/detective pair in their first but also the series final episode. Wyman looks great but simply does not have the wisecracking hard-boiled presence of the annoying Glenda Farrell. Jenkins is fair but Barton MacLane is better.<br /><br />As in the rest of the series and many other films of this type, the amateur is a necessary component of bringing the criminal to justice. Torchy goes undercover in jail and on the lam in order to meet up with the notorious Denver Eddie. By the end of the movie she is in the arms of fiancé Detective Lieutenant Steve McBride. <br /><br />Tom Kennedy steals most of the movie by playing a former Navy wrester turned policeman. In reality Tom was a boxer and he carries off his match as Harry the Horse with Bone Crusher (played by Tiny Roebuck in his final on-screen performance) with good comedic style. If you have ever wondered what the protagonists in a wrestling match say to each other while they are otherwise locked into their imposing holds, watch this movie."
49827_0,"Predictable, full of every soppy sad tragic story you've seen on the soaps. You know who is going to sleep with whom, you know they shouldn't, you know what the outcome will be. You could write the dialogue yourself, if you've ever seen even a week's worth of soap operas. You either want to leave the room, or turn the channel, it's so soppy and predictable. Of course they all turn out to be strong women in the end; it was written during that era. Of course 99% of the men are jerks; it was written during that era. Of course all the women are fantastically beautiful; you wouldn't put up with this movie if they looked like real, every-day women. The saddest thing about the movie is how beautiful Whitney Houston used to be before drugs and her husband ruined her."
49872_0,"OK I love history and war stories, good war stories. This isn't one of them.<br /><br />Don't know why I'm posting this as it coming this late no one will be reading this, but I've got to get this off my chest because I've heard so many people say great things about this movie and I'm not just a little disappointed. The heavy use of the Folker DR1 Tri-planes was just too much. Those came in later in the war and not used in such large numbers, and why so many were made to look like the most infamous one of all was just bad taste. I'm glad I didn't go see this at the theaters, but I'm still disappointed I paid to rent this movie."
49917_0,"This is truly one of the worst films ever attacking an innocent audience. So stupid you won't believe it. Avoid at all costs. It is useless to tell about all that is wrong with it. Bad directing, stupid script, lousy acting.... you name it."
49962_0,"This independent low budget drama gets good ratings for the characterization and plot. Even though it is a typical boxing movie cliché, there are enough twists to make it seem somewhat fresh and original.<br /><br />The story follows the adventurers of Dublin, a crooked boxing promoter who travels from town to town setting up underground fights and sometimes trying to fix them. He meets a female fighter, Katharine, who appears to be homeless but who can fight and defeat men twice her size. The two eventually team up, but Dublin's somewhat sleazy past catches up with them, causing conflict, pain, and emotional distress for both.<br /><br />I enjoy all types of fighting (the real kind) and consequently, I find myself being somewhat critical of film fight scenes, particularly when they involve obvious mismatches. The notion of a 135 lb woman fighting bare-knuckle with much larger, ostensibly experienced fighters and winning by KO consistently is just too much for me to willingly suspend my disbelief. The fight scenes are poorly shot, primarily because there are no stunt people and the principal actors do their own ""fighting."" The fight theme and fight scenes are central to the film and they are just not well done. I realize that corners have to be cut somewhere in a limited budget film, but this was not the right place to do so.<br /><br />The ending was just too sappy for me and I was disappointed that the writer couldn't avoid the Hollywood style happiness and give us a real surprise for a change.<br /><br />If you enjoy the ""Underdog overcomes all obstacles"" type movie, then you may like this film, but I have to say I wasn't all that impressed."
5005_0,"A psychological thriller maybe, but not a ""horror"" movie!<br /><br />An elderly couple move into a house that's been empty for years. Naturally the reason it's been empty for so long is because everyone has heard the tale about the ghost that haunts it......many years ago a young girl lived there, with just 2 servants to look after her after her parents died, and when the girl too died, the servants (a married couple) were bequeathed her fortune; as was her wish for their kindness. But when a young girl (Margaret Lockwood) comes to live with the Smedhurst couple as companion for the wife, the soul of the dead girl takes over her mind, leading her to madness and near certain death.<br /><br />Quite exciting, but marred by a few dull scenes. Good ending though!"
5050_0,"What a delightful movie! I don't think its aged one bit. Sure the clothes are different, the latest self-help fads are different, the priorities are different--but SO much still resonates today. The relationship between love and sex and spouses and friends. Human desire, and commitment are timeless topics, and they are explored with great wit and panache in this thoroughly entertaining movie. And the dialogue! Many scenes purely consist of the twists and turns of intelligent people in verbal games--some of the scenes feel like being in a verbal<br /><br />amusement park, going up and down roller-coasters of clever and surprising<br /><br />dialogue. The funny moments are priceless: the tennis instructor asking for a glass of Pernod, Dyan Cannon in the therepist's office--probably the funniest and most perceptive take on the ""therepy experience"" ever shown on film-- (along with Kirstie Alley's therapist melt-down scene in Woody Allen's<br /><br />""Deconstructing Harry""), the opening group therapy session in the beautiful<br /><br />California countryside, that first dinner in the restaurant with Bob and Carol and Ted and Alice all declaring their love for each other in front of the table of bemused gay diners--it is a film filled with endless, perceptive and highly<br /><br />amusing details. Its a terrific entertainment. (One last comment--Dyan Cannon lights up the screen everytime she appears, with her sexy persona, her high<br /><br />spirits, her warmth and generosity, and that truly infectious laugh!)"
5096_0,"I remember when I first received that movie. I fell in love with it right away. I could actually say the script word for word. ""Keep your shirt on, she's coming!"" Sandra was fun and exciting in this film. Her bubbling energy kept me laughing and glued to my seat. I recommend anyone to watch it for some innocent and old fashioned values. For example when Kim Novak was preparing dinner and she had salad and lemonade all sitting there before her family was home. Now, how many people have actually experienced that? It takes me to the time when life was innocent and we could use the word 'gay' to mean happy."
5140_0,"Some bad movies I've seen in my entire life have been considerably good, simply because they've aged well enough to build a more entertaining purpose. For that reason alone, B-movies, or drive-in movies, or ""Idontknowwhatelseyoucancallit"" were never made on a gigantic budget compared to today's refined standards. Pre-millennium movie buffs laugh over these rushed out products as fun, enjoying, weird, and unusual. The reason technology hadn't been the cream of the crop justifies how virtually all films were created in the past 2-6 decades of cinema. Not so with CARNIVAL OF BLOOD.....<br /><br />Far worse than an Ed Wood production, this experience in bad moviemaking really shows! It does have some strange gory-looking material, including a scene where a head decapitates in front of crazy carnival-goers waiting for a ride, but you know it's extremely fake! Actually, this isn't a horror show, it's a mess! Couples argue, folk music is playing, people romancing, a buddy chatting to a friend for five worthless minutes, a woman getting struck by a car that looks poorly filmed.... What more is there? Much more! You'd think the opening credits was never a flaw for movies. Guess again! While you hear the sound of a heartbeat, those black screens with red lettering also has a woman's face moving her mouth and not voicing out a single word!<br /><br />Yes, CARNIVAL OF BLOOD doesn't make any entire bit of sense, especially when it is a B-movie, and if you get a desperate chance to view it, be sure to invite some friends or members of your family to gather 'round for an evening of pure ill-minded entertainment. Be sure to serve up some stale popcorn and flat carbonated soda for the occasion. Once you witness the absolute noneness of this perverted work of cinema, you'll find out that there are tons more cheaply made movies far surpassing its dreadful quality! GOOD GRIEF!!!"
5186_0,"It's Low Budget, Amateurish, and Simple. When I came across the DVD on Amazon I was only interested in buying it, because it had National Lampoons plastered over the front cover. When it arrived and I watched it for the first time I was pleasantly surprised.<br /><br />It's the story of Adam and Eve, but not the story we are familiar with. In National Lampoons version of Adam and Eve Adam falls for Eve a beautiful college student who happens to be a Virgin. At first the virginity thing doesn't pose a problem, but during their nine month relationship and Eve's reluctance to lose her virginity Adam's frustration causes him to question leaving the relationship and the woman he truly loves.<br /><br />This is a teen movie so there is obviously profanity, fart jokes, and alcohol filled parties with half naked girls, but blended in with a beautiful story of Love and Friendship.<br /><br />The beautiful Emmanuelle Chriqui was of course fabulous in the film. I wish I could say the same for Cameron Douglas. I could sense he was uncomfortable in certain scenes, which made him appear like a poor actor, which in all honesty he isn't just a newcomer. Maybe a little more rehearsals and he would have done the part justice.<br /><br />I'd recommended this to all National Lampoon fans and possibly anybody who likes a beautiful love story with some fart jokes in the mix. This is a great first date movie or for any guy still trying to get his girl into bed.<br /><br />7 out of 10 stars."
5230_0,"I have always loved Varney's Ernest character. None of his movies are real pieces of movie magic. They are mere catalysts for Ernest to show his comedy ability. I believe that Ernest Goes to Camp and Jail are the best ""movie"" movies of the series but my favorite for general comedy is Rides Again because of the small asides that Ernest goes into during the film. I have no doubt that these movies are incredibly annoying if you are not a fan of Ernest but I love the subtle, unrelated to plot, funny without the movie, similar to sketch humor moments in Rides Again that shows some of the best Varney humor. ""Blasting caps, that'll scare them, a brain is terrible thing to waste, map, map, where's the map, oh come now don't tell me you've lost that bloody map, oh no sir, that maps around here somewheres"" all done in three different pirate voices."
5276_0,"""Der Untertan"" (1951), directed by star-director Wolfgang Staudte, is based on a novel by Heinrich Mann (1871-1950) as ""Der Blaue Engel"" (1930), directed by Josef Von Sternberg, is. While in ""Der Blaue Engel"", the protagonist is a person who cannot adapt to the world around him, and when he tries, shamefully stumbles and at the end pays his attempts with his life, the main figure in ""Der Untertan"" is so-to-say the complimentary character: Although born in an aristocratic, high-class family, surrounded by the world-literature and regular house-concerts and thus widely detached from bourgeoisie, he finds out that he may make carrier by breaking out of this status-group isolation in trying to meddle with politics. He also finds out that for him, the best way is to put hand over hand along the rope that leads upwards while kicking the ones who are coming below him. The result is, however, that he blunders not only in public but often also in his private life. The film has an interesting, yet totalitarian and typical GDR-end which kind of disturbs the otherwise excellently crafted master-piece for which Werner Peters in the role of Dr. Hessling and the director of the film got the Great GDR-State Price.<br /><br />This movie and an extremely impressive list of some hundreds of titles more, meanwhile practically the collected works of the DEFA, the state film company of the former GDR or DDR, we owe to the Department of German Studies of the University of Massachusets at Amherst that has obviously taken over the legacy to maintain and foster the gigantic film work of the ""other"" Germany which has ceased to exist in 1990."
5320_0,"In the beginning, while watching this film, I was alternately disgusted and infuriated. I was looking at the characters thinking things like ""get a job"", ""say something"" or ""take a bath!"". Needless to say, I ended up being humbled and deeply moved. We glimpse each character's inner world, revealing their pain, faults and strength. And it literally turned the tables on me and got me to examine myself--my capacity for understanding and love. This is truly a great film."
5366_0,"What the devil is this? It's your typical TV-movie garbage... poor story (Not Verne's fault, it isn't even his original story but an adaptation randomly written by 12 monkeys) poor acting (who would have thought it, with Patrick Stewart and Kyle McLachlan's names being in it.) horrible lighting, horrible directing (And it's Highlander and The Shadow's Russel Mulcahy!!), unrealistic, fake and below-average TV-cgi. <br /><br />There's only one plus for this movie. If you are a Dune fan, you get to see again Paul Atreides and Gurney Halleck together again. But it's curious. It seems Stewart hasn't aged as much as Kyle has since the eighties. It's fun and nostalgic to see them together again. Unfortunately this nostalgia alone can't compensate for the silliness that reeks from every single scene. <br /><br />Patrick Stewart, as Nemo, is forced to wear a turban that doesn't really fit at all with his occidental complexion. He's also visibly embarrassed and stiff wearing it, and the result is not very convincing. You almost expect Stewart to say 'computer: end simulation' as Picard did every time he left the Holodeck in ST:TNG. It's too bad that the script was so lame because Nemo seems like the kind of character Stewart could have had a lot of fun with. Very similar to Ahab in many ways. A great man gone wrong. Unfortunately the script misses the mark, and he's displayed as a grumpy and slightly moronic host who couldn't find his shoes without his 'multipurpose butler'... a butler who doubles as cook, psychologist, physician---- I mean, this guy is incredible! <br /><br />Kyle's character is as alive as a chunk of wood. He's also inexplicably hostile towards Nemo without any good reason. He comes across as having horrible manners towards his host, no gratitude at all, and a recurring tendency to awkward reactions. There's a scene when he's dining with Nemo, in which there's a giant crab pincer served as main dish, and he seems completely oblivious to it. Only when Nemo warns him that the island is dangerous due to giant creatures, does he react with surprise and disbelief... well what's that in front of your face then you dummy???<br /><br />The rest of the characters are either cardboard cutouts or cannon fodder for the cheap CGI monster of the moment.<br /><br />Speaking of the monsters, one of the worst has got to be the giant rat, because in certain scenes instead of running, it almost looks like it's hovering over the grass. <br /><br />I won't even comment on the pirates, because they are uncomfortably childish.<br /><br />I'm a huge Patrick Stewart fan. I've seen some things I didn't necessarily enjoy just because of him being in them. but this is a true test of fan loyalty... Being in the X-men movies I wouldn't have thought he'd be that pressed for money. Because, as judging from my fellow reviewer's opinions, I agree 100% that he can't have thought this was decent material.<br /><br />My advice.. skip it. It's not even bad or pathetic in a good way. You won't have fun ripping it to shreds, because you'll probably be asleep or disturbed for most of it's duration."
5410_0,"This film is a complete crap that hasn't a single thing in favor. OK, maybe just one: It's Andie Tecec! I'm talking about the woman, not the actress. She's hot but as an actress she's as lame as any other thing in this movie! <br /><br />It's a completely ridiculous movie: tremendous stupid plot, bad characters, bad actors, hilariously bad screenplay and totally unfunny ""supposed to be funny"" moments. <br /><br />Now that I have finished watching it I just wonder why I didn't have looked at this movie's IMDb rate I guess it would have saved me one hour and half of a bad cinematic experience! <br /><br />Well, it's a complete 0 out of 10, but I've to score it 1/10, right??!!"
5456_0,"Awful short. It's about this gay high school kid who's attracted to a new kid in the school. The new kid is tall, smokes and is in good shape. The new kid invites him to his house (in the middle of nowhere) one night and thinks just turn dark and ugly.<br /><br />Seriously WHAT is this about? I have no problem with dark movies but a coherent plot would be nice too! The film is shot in a fragmented style that makes what little plot the film has hard to follow. It SEEMS to be saying something totally negative about being gay and being attracted to the wrong guy--that's all I could get out of it. It ends like a horror movie--a bad one. The acting is (I suppose) good--it's really hard to tell do to the awful dialogue and directing. A sick, disturbing and ultimately pointless short. Skip it."
5500_0,"One of the most unusual facets of the movie that struck me was the gowns/dresses designed for the lead actress--they stood out in this black and white movie making a not-so-tall Geraldine Fitzgerald look tall and elegant. Very few films have costume designs that out-do the performances--this film is one that achieves this unusual distinction.<br /><br />Equally unusual was the written prologue for the film on the statue. It wreaked of populist myths of the Orient and then ended with the statement that the film's location was London. One expected British mannerisms and accents and its distinctive transport--but the only reasons for the choice of the locations seemed to be the legal system, the law on Trusts, the pubs, the mention of Canada being far away, the South African mines, and the solicitor's office. The rest was distinctly American. Curious stuff.<br /><br />The film was equally curious for another factor: two women Icey and Janet look disturbingly similar, two men look considerably alike Mr Shackleford and Mr Fallon, save for their difference in height. Was there some reason for this or was this a coincidence.<br /><br />Apart from these details, the film provided much of the fare that ""The Maltese Falcon"" made cinema history--John Huston's screenplay and the enigmatic performances of Greenstreet and Lorre. Greenstreet did not have the brilliant lines of ""Falcon"" to aid him but his chortling performance is nevertheless fascinating. Lorre on the other hand provides the best performance because the grey cocktail of good and bad touches the viewer. Similarly the lead character of Fitzgerald leaves the viewer wondering whether the character deserves our sympathy or not.<br /><br />At the end, the viewer is forced to see ourselves in the mirror--we are but pawns of a mightier force, and none of us is either a villain or a saint. The film quite unwittingly makes the viewer think about life. That is probably why this film ought to rate better than ""The Maltese Falcon"" which no doubt has more catchy dialogues but less substance."
5546_0,"Just dreadful ""comedy"" about two young men who pretend to be gay to avoid being drafted.<br /><br />The comedy is horrible--very childish and stupid. The view of gays is simply unbearable--all limp-wristed, mincing, lisping men. Basically this film reinforces every single gay stereotype known to man. As a gay man I got so offended I had to stop watching half way through. It doesn't help that the print I saw had color that was so faded it looked like the film was in b&w.<br /><br />I suppose, in a way, this is useful in a historical context (i.e. to show how negatively gays were thought of in the late 60s). But its entertainment value is nil and it's so incredibly offensive it makes ""Boys in the Band"" look like an uplifting, liberating gay movie.<br /><br />For gay film completists only but be warned again...the view of gays here is deplorable."
5591_0,"I decided this fall season that I would give every show one chance. So far they've all been bust. But, last night I TiVO'd Reaper (thinking I wouldn't enjoy it at all) and to my much delighted surprise found myself really enjoying it. It has comedy throughout, action, drama, and could have some cool special effects down the line (if it gets picked up for a second season and has a bigger budget). I recommend people give this show a shot because it's a keeper this new Fall season. It has likable characters, a great story (whether you believe in the Devil or not), and it has all the elements to be a fantastic show. I hope America doesn't let this one slip by. And so far, this is the only new show on the CW I will be watching every week."
5636_0,"At first, I could not believe James Brolin was playing Clark Gable, but he is dead on with his portrayal!!! He's a great reason to see this film. I don't know why this film is rated so low. It was sweet, entertaining and the ending was heartbreaking. It was also great to see the implications of not being a ""moral"" and ""upstanding"" actor in the film industry during its early years. It shows how much times have changed. It was also fascinating to see if Clark Gable really had a softer side in him, since he was probably the greatest leading man in the history of Hollywood and a symbol of American manhood during his time. In my mind, this film is wonderful."
5681_0,"Another fine example of the accomplished French art of turning daily mundane situations into sheer genius entertainment. With the added bonus of being spoiled with one of Lambert Wilson's brilliant performances. Absolutely fantastic. Excellent script, splendid set, impeccable casting topped of with sublime camera work, lightening & soundtrack. A perfect mix of penchant humour, subtle drama & tantalising coincidences. Just plain top notch French cinema. An absolute masterpiece that qualifies as sin to miss out on. The best word to describe this movie is 'gezellig', a dutch word which unfortunately is notoriously renowned for it's inability to be translated into another language."
5726_0,"I saw this cartoon for the first time when I was under the age of ten, didn't know it was a ""movie spoof"" (which is mentioned in other sources)until I became an adult. It is one of my favorite cartoon shorts of all time (and I'm over 50, though not as old as this 'toon!) The ""tune"" sung by ""Owl Jolson"" gets stuck in your head once your mind wanders that way! I haven't seen the cartoon in several years, but I find myself remembering it fondly! Love it! Love it! Love it! I was also surprised to find that one of the voices is done by a former child star who was part of the ""Our Gang/Li'l Rascals"" films. If you are a ""baby boomer"" like me and haven't seen this classic cartoon, you are truly missing a gem...another ""obscure"" music-related cartoon favorite: ""Russian Rhapsody"" (with ""Gremlins from the Kremlin"")"
